日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
100/10/03,33968944.0,2335511516,70.0,70.0,68.1,68.6,-1.4,9483.0
100/10/04,36568490.0,2540121034,70.0,70.0,68.2,69.1,0.5,10442.0
100/10/05,36349687.0,2511002772,68.9,69.7,68.7,69.1,0.0,6327.0
100/10/06,57263562.0,3968213591,69.7,69.9,68.7,69.0,-0.1,8736.0
100/10/07,47924012.0,3315263468,69.5,69.6,68.7,69.1,0.1,9249.0
100/10/11,55726870.0,3900409882,70.0,70.4,69.6,70.0,0.9,9755.0
100/10/12,41639259.0,2916679839,70.5,70.5,69.6,70.4,0.4,7736.0
100/10/13,58476748.0,4072375476,69.8,70.4,68.8,70.4,0.0,13891.0
100/10/14,38790537.0,2722706423,70.8,70.8,69.9,70.3,-0.1,7268.0
100/10/17,39053573.0,2767783320,70.8,71.1,70.5,71.1,0.8,8936.0
100/10/18,25859669.0,1820847546,70.1,70.7,70.0,70.7,-0.4,5105.0
100/10/19,32281304.0,2287371660,71.0,71.1,70.2,71.1,0.4,7991.0
100/10/20,27287389.0,1909738390,70.5,70.7,69.6,69.7,-1.4,6973.0
100/10/21,17965963.0,1257984550,70.7,70.7,69.6,70.3,0.6,4929.0
100/10/24,50146184.0,3590883240,71.2,71.9,71.2,71.7,1.4,12332.0
100/10/25,43178880.0,3087980523,71.8,72.0,71.0,71.5,-0.2,8795.0
100/10/26,25727121.0,1843564309,71.4,72.0,71.1,71.9,0.4,6368.0
100/10/27,39438225.0,2832114496,72.0,72.2,71.4,71.9,0.0,7592.0
100/10/28,93382868.0,6828823471,73.5,74.0,72.1,73.1,1.2,20209.0
100/10/31,46791993.0,3438295187,73.5,73.8,73.1,73.6,0.5,9244.0
