日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/08/03,77288571.0,32339719000,420.5,424.0,415.0,416.0,-9.5,43360.0
109/08/04,41697445.0,17600499460,421.5,425.5,418.5,425.5,9.5,22250.0
109/08/05,47460834.0,20356413204,430.5,433.5,426.0,429.0,3.5,24715.0
109/08/06,43443627.0,18877761758,437.5,438.0,431.0,435.0,6.0,22414.0
109/08/07,37611388.0,16218241255,433.5,434.0,428.0,433.0,-2.0,19739.0
109/08/10,36067500.0,15674843876,427.5,437.5,427.5,435.5,2.5,21342.0
109/08/11,34545313.0,14918017903,432.0,435.0,429.0,429.0,-6.5,20297.0
109/08/12,53980474.0,22721731886,422.0,423.5,419.0,419.0,-10.0,32761.0
109/08/13,45669335.0,19514322038,428.0,429.0,424.5,429.0,10.0,21499.0
109/08/14,24259947.0,10332447763,424.0,428.0,423.0,427.0,-2.0,12642.0
109/08/17,34607731.0,14930831216,427.0,435.0,425.5,435.0,8.0,20823.0
109/08/18,45504160.0,19824413320,440.0,440.5,432.0,433.0,-2.0,21119.0
109/08/19,31486800.0,13574970200,436.0,436.5,427.5,427.5,-5.5,18279.0
109/08/20,75155235.0,31353886930,427.0,427.5,401.0,415.0,-12.5,45670.0
109/08/21,41956467.0,17770610338,421.5,427.0,420.0,424.5,9.5,23059.0
109/08/24,49199406.0,21139093710,427.5,434.5,425.0,428.0,3.5,24672.0
109/08/25,37024899.0,16076146369,433.5,436.0,430.5,434.5,6.5,22035.0
109/08/26,41406340.0,18169230108,435.5,442.0,435.0,442.0,7.5,25305.0
109/08/27,57206712.0,25658355402,448.0,453.5,444.0,444.0,2.0,31575.0
109/08/28,57039210.0,24868453700,440.0,440.5,431.0,435.0,-9.0,35253.0
109/08/31,88569538.0,38106113563,437.0,439.5,426.5,426.5,-8.5,28294.0
