日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
111/05/03,29502561.0,15790689728,538.0,540.0,530.0,531.0,-7.0,48050.0
111/05/04,17305449.0,9229779558,533.0,537.0,530.0,534.0,3.0,27460.0
111/05/05,22540182.0,12209716759,543.0,544.0,539.0,542.0,8.0,26904.0
111/05/06,34512038.0,18241210653,528.0,531.0,526.0,528.0,-14.0,66208.0
111/05/09,27309304.0,14249571058,523.0,524.0,520.0,520.0,-8.0,82004.0
111/05/10,44322247.0,22673191861,506.0,519.0,505.0,518.0,-2.0,83371.0
111/05/11,28109896.0,14662149551,518.0,526.0,518.0,521.0,3.0,40227.0
111/05/12,35824788.0,18310112210,516.0,518.0,505.0,505.0,-16.0,107513.0
111/05/13,30204773.0,15412261905,507.0,514.0,506.0,511.0,6.0,37707.0
111/05/16,22012610.0,11472463517,521.0,524.0,518.0,520.0,9.0,30034.0
111/05/17,25812051.0,13627135311,521.0,533.0,520.0,530.0,10.0,30826.0
111/05/18,33605299.0,18075946322,541.0,541.0,534.0,538.0,8.0,34913.0
111/05/19,40798132.0,21322524192,523.0,527.0,520.0,522.0,-16.0,47232.0
111/05/20,26111163.0,13784969436,524.0,532.0,523.0,530.0,8.0,21767.0
111/05/23,18919447.0,10040778291,533.0,534.0,528.0,528.0,-2.0,18775.0
111/05/24,19130619.0,10036942322,530.0,531.0,520.0,520.0,-8.0,31716.0
111/05/25,22460245.0,11782306905,522.0,529.0,520.0,524.0,4.0,18352.0
111/05/26,31542825.0,16336162581,523.0,525.0,513.0,514.0,-10.0,72846.0
111/05/27,30113220.0,15855257581,524.0,530.0,522.0,530.0,16.0,28711.0
111/05/30,36480411.0,19757635264,538.0,547.0,537.0,547.0,17.0,42797.0
111/05/31,81962870.0,45507333341,542.0,560.0,540.0,560.0,13.0,34286.0
