日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
100/12/01,78593221.0,5997369796,75.5,76.6,75.5,76.6,2.0,20515.0
100/12/02,35343298.0,2686345783,76.6,76.8,75.4,76.0,-0.6,7764.0
100/12/05,30150720.0,2288353890,76.0,76.3,75.4,76.3,0.3,6148.0
100/12/06,43140275.0,3269855525,76.3,76.3,75.3,75.4,-0.9,9266.0
100/12/07,40912767.0,3116217742,76.5,76.5,75.4,76.4,1.0,9864.0
100/12/08,31710593.0,2402903359,76.7,76.7,75.3,76.3,-0.1,7786.0
100/12/09,42027756.0,3130202061,76.0,76.0,73.5,74.1,-2.2,12223.0
100/12/12,28589597.0,2132391336,75.1,75.2,74.1,75.0,0.9,5981.0
100/12/13,31354392.0,2336178062,73.7,75.2,73.7,75.2,0.2,7333.0
100/12/14,29240577.0,2175048720,75.1,75.1,73.9,74.5,-0.7,6635.0
100/12/15,36001877.0,2631665133,74.1,74.1,72.5,72.5,-2.0,10505.0
100/12/16,22604586.0,1648284768,72.8,73.4,72.5,72.7,0.2,5599.0
100/12/19,24542073.0,1775484260,73.5,73.5,72.0,72.5,-0.2,7852.0
100/12/20,27359115.0,1980397308,72.9,72.9,72.0,72.8,0.3,8626.0
100/12/21,54091089.0,4064703745,74.9,76.0,74.1,76.0,3.2,15782.0
100/12/22,26771315.0,2005803811,75.3,75.5,74.4,75.0,-1.0,7111.0
100/12/23,30276612.0,2273984483,75.8,75.8,74.6,75.4,0.4,7643.0
100/12/26,11335056.0,851319000,75.4,75.5,74.7,75.0,-0.4,2995.0
100/12/27,14641772.0,1099512292,74.8,75.5,74.7,75.5,0.5,3813.0
100/12/28,20046858.0,1508958177,75.3,75.7,74.9,75.7,0.2,4774.0
100/12/29,24790952.0,1874608832,75.4,75.9,75.2,75.8,0.1,5434.0
100/12/30,32283770.0,2438168207,75.7,75.9,74.9,75.8,0.0,5458.0
